Supplier ID,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,
204797,Pertemps Recruitment Partnership Ltd,51548878,R1101,Agency Staff Pay,506.53,09/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51548903,R1101,Agency Staff Pay,505.13,09/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51548992,R1101,Agency Staff Pay,"3,107.45",09/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51548864,R1101,Agency Staff Pay,"2,189.96",09/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51548956,R1101,Agency Staff Pay,"2,269.95",09/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51548967,R1101,Agency Staff Pay,"2,189.96",09/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51548854,R1101,Agency Staff Pay,"1,925.76",09/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51548965,R1101,Agency Staff Pay,"1,349.12",09/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51548883,R1101,Agency Staff Pay,"1,711.15",09/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51548871,R1101,Agency Staff Pay,"2,052.23",09/09/2019,Communities,
204797,Pertemps Recruitment Partnership Ltd,51548937,R1101,Agency Staff Pay,513.95,09/09/2019,Communities,
204797,Pertemps Recruitment Partnership Ltd,51548892,R1101,Agency Staff Pay,521.24,09/09/2019,Communities,
204797,Pertemps Recruitment Partnership Ltd,51550585,R1101,Agency Staff Pay,"1,320.16",13/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51550580,R1101,Agency Staff Pay,"1,359.19",13/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51550598,R1101,Agency Staff Pay,"1,154.18",13/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51550596,R1101,Agency Staff Pay,510.72,13/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51550651,R1101,Agency Staff Pay,599.74,13/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51550589,R1101,Agency Staff Pay,"2,507.80",13/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51550584,R1101,Agency Staff Pay,"2,680.50",13/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51550575,R1101,Agency Staff Pay,876.98,13/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51550646,R1101,Agency Staff Pay,"1,098.57",13/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51550606,R1101,Agency Staff Pay,559.20,13/09/2019,Communities,
204797,Pertemps Recruitment Partnership Ltd,51550539,R1101,Agency Staff Pay,510.78,13/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51550620,R1101,Agency Staff Pay,"3,107.45",13/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51550574,R1101,Agency Staff Pay,"2,737.45",13/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51550597,R1101,Agency Staff Pay,907.98,13/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51550538,R1101,Agency Staff Pay,"1,846.12",13/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51550541,R1101,Agency Staff Pay,"1,711.15",13/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51550611,R1101,Agency Staff Pay,"2,052.23",13/09/2019,Communities,
204797,Pertemps Recruitment Partnership Ltd,51550595,R1101,Agency Staff Pay,548.63,13/09/2019,Communities,
204797,Pertemps Recruitment Partnership Ltd,51550653,R1101,Agency Staff Pay,501.26,13/09/2019,Communities,
204797,Pertemps Recruitment Partnership Ltd,51550571,R1101,Agency Staff Pay,574.07,13/09/2019,Communities,
204797,Pertemps Recruitment Partnership Ltd,51550599,R1101,Agency Staff Pay,"1,933.60",13/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51550486,R1101,Agency Staff Pay,"1,435.88",13/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51550494,R1101,Agency Staff Pay,"1,186.18",13/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51550500,R1101,Agency Staff Pay,"1,519.55",13/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51550532,R1101,Agency Staff Pay,"1,740.27",13/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51550534,R1101,Agency Staff Pay,507.96,13/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51550537,R1101,Agency Staff Pay,718.84,13/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51550552,R1101,Agency Staff Pay,"1,799.84",13/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51550609,R1101,Agency Staff Pay,"3,252.06",13/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51550610,R1101,Agency Staff Pay,"2,073.87",13/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51550649,R1101,Agency Staff Pay,"1,661.83",13/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51550569,R1101,Agency Staff Pay,"1,512.61",13/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51550529,R1101,Agency Staff Pay,529.84,13/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51550568,R1101,Agency Staff Pay,676.58,13/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51550608,R1101,Agency Staff Pay,674.88,13/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51550525,R1101,Agency Staff Pay,646.75,13/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51550544,R1101,Agency Staff Pay,"2,810.65",13/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51550518,R1101,Agency Staff Pay,655.97,13/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51550533,R1101,Agency Staff Pay,651.57,13/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51550558,R1101,Agency Staff Pay,645.76,13/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51550579,R1101,Agency Staff Pay,677.99,13/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51550592,R1101,Agency Staff Pay,651.57,13/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51550593,R1101,Agency Staff Pay,695.07,13/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51550510,R1101,Agency Staff Pay,"1,995.65",13/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51550502,R1101,Agency Staff Pay,"1,388.25",13/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51550503,R1101,Agency Staff Pay,"1,145.89",13/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51550493,R1101,Agency Staff Pay,"1,415.36",13/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51550501,R1101,Agency Staff Pay,"1,636.51",13/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51550508,R1101,Agency Staff Pay,"1,175.60",13/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51550509,R1101,Agency Staff Pay,"1,156.25",13/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51550572,R1101,Agency Staff Pay,"1,188.65",13/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51550601,R1101,Agency Staff Pay,"1,156.25",13/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51550498,R1101,Agency Staff Pay,"1,221.65",13/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51550600,R1101,Agency Staff Pay,"1,193.45",13/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51550489,R1101,Agency Staff Pay,"1,232.47",13/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51550526,R1101,Agency Staff Pay,"1,181.45",13/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51550545,R1101,Agency Staff Pay,"1,156.25",13/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51550550,R1101,Agency Staff Pay,"1,109.38",13/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51550565,R1101,Agency Staff Pay,"1,232.47",13/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51550590,R1101,Agency Staff Pay,"1,156.25",13/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51550499,R1101,Agency Staff Pay,"1,183.68",13/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51550495,R1101,Agency Staff Pay,584.23,13/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51550566,R1101,Agency Staff Pay,551.46,13/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51550623,R1101,Agency Staff Pay,610.37,13/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51550624,R1101,Agency Staff Pay,679.03,13/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51550645,R1101,Agency Staff Pay,509.20,13/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51550504,R1101,Agency Staff Pay,537.72,13/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51550605,R1101,Agency Staff Pay,"1,112.40",13/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51550648,R1101,Agency Staff Pay,"1,388.75",13/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51550652,R1101,Agency Staff Pay,"1,332.55",13/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51550654,R1101,Agency Staff Pay,"1,270.09",13/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51550524,R1101,Agency Staff Pay,"1,320.16",13/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51550582,R1101,Agency Staff Pay,"1,320.16",13/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51552216,R1101,Agency Staff Pay,"1,879.15",20/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51552291,R1101,Agency Staff Pay,"2,680.50",20/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51552221,R1101,Agency Staff Pay,"1,171.88",20/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51552371,R1101,Agency Staff Pay,"1,171.88",20/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51552246,R1101,Agency Staff Pay,527.71,20/09/2019,Communities,
204797,Pertemps Recruitment Partnership Ltd,51552299,R1101,Agency Staff Pay,605.34,20/09/2019,Communities,
204797,Pertemps Recruitment Partnership Ltd,51552225,R1101,Agency Staff Pay,509.57,20/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51552259,R1101,Agency Staff Pay,"3,107.45",20/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51552218,R1101,Agency Staff Pay,907.98,20/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51552313,R1101,Agency Staff Pay,"2,737.45",20/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51552312,R1101,Agency Staff Pay,"1,867.88",20/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51550555,R1101,Agency Staff Pay,"2,475.35",20/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51551429,R1101,Agency Staff Pay,"2,475.35",20/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51552274,R1101,Agency Staff Pay,"1,711.15",20/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51552229,R1101,Agency Staff Pay,"1,368.15",20/09/2019,Communities,
204797,Pertemps Recruitment Partnership Ltd,51552281,R1101,Agency Staff Pay,559.66,20/09/2019,Communities,
204797,Pertemps Recruitment Partnership Ltd,51552331,R1101,Agency Staff Pay,501.26,20/09/2019,Communities,
204797,Pertemps Recruitment Partnership Ltd,51552228,R1101,Agency Staff Pay,"1,933.60",20/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51552288,R1101,Agency Staff Pay,"1,848.12",20/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51552295,R1101,Agency Staff Pay,"2,000.28",20/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51552305,R1101,Agency Staff Pay,"1,743.08",20/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51552311,R1101,Agency Staff Pay,"2,096.58",20/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51552345,R1101,Agency Staff Pay,996.53,20/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51552240,R1101,Agency Staff Pay,614.23,20/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51552262,R1101,Agency Staff Pay,"1,476.42",20/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51552251,R1101,Agency Staff Pay,529.84,20/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51552276,R1101,Agency Staff Pay,"2,810.65",20/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51552236,R1101,Agency Staff Pay,674.99,20/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51552244,R1101,Agency Staff Pay,667.77,20/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51552248,R1101,Agency Staff Pay,677.99,20/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51552254,R1101,Agency Staff Pay,692.95,20/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51552266,R1101,Agency Staff Pay,651.57,20/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51552302,R1101,Agency Staff Pay,677.99,20/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51552303,R1101,Agency Staff Pay,601.73,20/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51552256,R1101,Agency Staff Pay,"1,995.65",20/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51552227,R1101,Agency Staff Pay,"1,145.89",20/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51552298,R1101,Agency Staff Pay,"1,159.58",20/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51552318,R1101,Agency Staff Pay,"1,181.45",20/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51552324,R1101,Agency Staff Pay,"1,156.25",20/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51552232,R1101,Agency Staff Pay,"1,232.47",20/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51552234,R1101,Agency Staff Pay,"1,170.20",20/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51552242,R1101,Agency Staff Pay,"1,156.25",20/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51552243,R1101,Agency Staff Pay,"1,156.25",20/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51552300,R1101,Agency Staff Pay,703.13,20/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51552322,R1101,Agency Staff Pay,"1,156.25",20/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51552239,R1101,Agency Staff Pay,922.76,20/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51552316,R1101,Agency Staff Pay,750.72,20/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51552343,R1101,Agency Staff Pay,922.76,20/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51552326,R1101,Agency Staff Pay,"1,369.65",20/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51552340,R1101,Agency Staff Pay,548.64,20/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51552280,R1101,Agency Staff Pay,"1,112.40",20/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51552310,R1101,Agency Staff Pay,"1,388.86",20/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51552330,R1101,Agency Staff Pay,"1,341.55",20/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51552350,R1101,Agency Staff Pay,"1,242.64",20/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51552332,R1101,Agency Staff Pay,"1,320.16",20/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51552342,R1101,Agency Staff Pay,"1,293.40",20/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51552346,R1101,Agency Staff Pay,"1,070.40",20/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51552351,R1101,Agency Staff Pay,"1,320.16",20/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51552353,R1101,Agency Staff Pay,"1,320.16",20/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51552220,R1101,Agency Staff Pay,"1,572.13",20/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51552334,R1101,Agency Staff Pay,"1,579.33",20/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51552217,R1101,Agency Staff Pay,996.60,20/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51552277,R1101,Agency Staff Pay,"1,552.89",20/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51552235,R1101,Agency Staff Pay,752.21,20/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51552286,R1101,Agency Staff Pay,503.03,20/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51552315,R1101,Agency Staff Pay,752.21,20/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51552321,R1101,Agency Staff Pay,599.74,20/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51552301,R1101,Agency Staff Pay,"2,507.80",20/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51553880,R1101,Agency Staff Pay,"1,066.10",25/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51553957,R1101,Agency Staff Pay,551.98,27/09/2019,Communities,
204797,Pertemps Recruitment Partnership Ltd,51553848,R1101,Agency Staff Pay,587.16,27/09/2019,Communities,
204797,Pertemps Recruitment Partnership Ltd,51553930,R1101,Agency Staff Pay,"1,995.65",27/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51553898,R1101,Agency Staff Pay,"3,107.45",27/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51553840,R1101,Agency Staff Pay,"1,094.98",27/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51553960,R1101,Agency Staff Pay,"2,269.95",27/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51553929,R1101,Agency Staff Pay,"1,711.15",27/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51553903,R1101,Agency Staff Pay,"2,052.23",27/09/2019,Communities,
204797,Pertemps Recruitment Partnership Ltd,51553864,R1101,Agency Staff Pay,559.66,27/09/2019,Communities,
204797,Pertemps Recruitment Partnership Ltd,51553828,R1101,Agency Staff Pay,673.13,27/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51553830,R1101,Agency Staff Pay,575.77,27/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51553887,R1101,Agency Staff Pay,"1,593.68",27/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51553959,R1101,Agency Staff Pay,"1,395.14",27/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51553962,R1101,Agency Staff Pay,"1,690.56",27/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51553965,R1101,Agency Staff Pay,"1,816.19",27/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51553822,R1101,Agency Staff Pay,"1,150.70",27/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51553924,R1101,Agency Staff Pay,"1,476.42",27/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51553938,R1101,Agency Staff Pay,662.30,27/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51553821,R1101,Agency Staff Pay,660.38,27/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51553882,R1101,Agency Staff Pay,660.38,27/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51553893,R1101,Agency Staff Pay,582.08,27/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51553931,R1101,Agency Staff Pay,"2,810.65",27/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51553853,R1101,Agency Staff Pay,519.50,27/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51553947,R1101,Agency Staff Pay,651.57,27/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51553948,R1101,Agency Staff Pay,688.02,27/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51553952,R1101,Agency Staff Pay,647.17,27/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51553953,R1101,Agency Staff Pay,680.98,27/09/2019,Resources,
204797,Pertemps Recruitment Partnership Ltd,51553829,R1101,Agency Staff Pay,"1,145.89",27/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51553913,R1101,Agency Staff Pay,"1,145.89",27/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51553874,R1101,Agency Staff Pay,"1,636.51",27/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51553909,R1101,Agency Staff Pay,"1,172.76",27/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51553820,R1101,Agency Staff Pay,"1,217.45",27/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51553888,R1101,Agency Staff Pay,"1,188.55",27/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51553839,R1101,Agency Staff Pay,"1,721.01",27/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51553851,R1101,Agency Staff Pay,"1,232.47",27/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51553856,R1101,Agency Staff Pay,"1,156.25",27/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51553860,R1101,Agency Staff Pay,937.50,27/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51553867,R1101,Agency Staff Pay,982.83,27/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51553899,R1101,Agency Staff Pay,"1,156.25",27/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51553894,R1101,Agency Staff Pay,"1,183.68",27/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51553906,R1101,Agency Staff Pay,584.23,27/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51553884,R1101,Agency Staff Pay,511.84,27/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51553841,R1101,Agency Staff Pay,"1,112.40",27/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51553865,R1101,Agency Staff Pay,"1,380.34",27/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51553854,R1101,Agency Staff Pay,"1,320.16",27/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51553847,R1101,Agency Staff Pay,"1,229.14",27/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51553857,R1101,Agency Staff Pay,"1,301.59",27/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51553879,R1101,Agency Staff Pay,"1,285.35",27/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51553892,R1101,Agency Staff Pay,534.79,27/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51553810,R1101,Agency Staff Pay,"1,572.13",27/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51553845,R1101,Agency Staff Pay,"1,259.10",27/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51553844,R1101,Agency Staff Pay,752.21,27/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51553904,R1101,Agency Staff Pay,752.21,27/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51553955,R1101,Agency Staff Pay,"2,257.02",27/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51553809,R1101,Agency Staff Pay,"1,127.49",27/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51553937,R1101,Agency Staff Pay,"1,879.15",27/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51553944,R1101,Agency Staff Pay,"2,680.50",27/09/2019,People Group,
204797,Pertemps Recruitment Partnership Ltd,51553855,R1101,Agency Staff Pay,796.88,27/09/2019,People Group,
204808,Peter Pan Nursery,51557347,R6106,Early Years Funding (PVIs and LA),"2,677.75",13/09/2019,Communities,
204809,Peter Pan Pre-School,51557308,R6106,Early Years Funding (PVIs and LA),"10,245.31",13/09/2019,Communities,
204809,Peter Pan Pre-School,51558034,R6106,Early Years Funding (PVIs and LA),"2,281.05",16/09/2019,Communities,
218350,PFTP (Profit From Training Partnership) Ltd.,51552567,R1601,Training,500.00,20/09/2019,Communities,
221301,Pharmacy Republic Ltd,51556231,R5702,Payments to External Contractors,708.00,24/09/2019,Communities,
221301,Pharmacy Republic Ltd,51556231,R5702,Payments to External Contractors,"1,134.00",24/09/2019,Communities,
204833,Phoenix Futures,51549170,R5702,Payments to External Contractors,"3,432.13",06/09/2019,Communities,
204833,Phoenix Futures,51549172,R5702,Payments to External Contractors,"2,745.70",06/09/2019,Communities,
226859,Phoenix Psychological Services Ltd,51551299,R4441,Professional Fees,"33,000.00",18/09/2019,People Group,
226859,Phoenix Psychological Services Ltd,51555935,R5801,Carer Allowance Payments,"2,460.00",27/09/2019,People Group,
204837,Phoenix Software Ltd,51551604,R4512,Software,"2,922.50",18/09/2019,Resources,
239095,Phoenix Youth Residence Ltd,51561086,R4607,Client Expenses,"4,180.00",27/09/2019,People Group,
239095,Phoenix Youth Residence Ltd,51561088,R4607,Client Expenses,"3,120.06",30/09/2019,People Group,
100086,Pinnacle Care Ltd (Manor House Residential Home),51555968,R5806,Residential Care,"4,658.68",30/09/2019,People Group,
207696,Pitney Bowes Purchase Power ****4777,51556160,R4309,Postage & Carriage,"1,048.25",10/09/2019,People Group,
207696,Pitney Bowes Purchase Power ****4777,51553708,R4309,Postage & Carriage,"10,007.66",13/09/2019,Resources,
207696,Pitney Bowes Purchase Power ****4777,51553091,R4309,Postage & Carriage,"2,546.91",13/09/2019,Communities,
207696,Pitney Bowes Purchase Power ****4777,51553232,R4309,Postage & Carriage,"1,059.79",13/09/2019,Communities,
213231,Playground Projects Ltd,51559173,R4441,Professional Fees,"8,500.00",17/09/2019,Schools,
239235,Plinth Medical Ltd,51552679,R5702,Payments to External Contractors,"1,110.00",19/09/2019,Communities,
204889,Pohwer The Advocacy Agency,51553288,R5850,Helping Services,506.92,26/09/2019,People Group,
204898,Polkadot Day Nurseries Ltd,51551417,R6106,Early Years Funding (PVIs and LA),800.00,03/09/2019,Communities,
239132,Pontesbury C of E Primary School,51552945,R6109,Funding payment to Academies and Non WCC Schools,600.00,11/09/2019,Communities,
204902,Portakabin Ltd,51556396,C1030,"New Construction, Conversion & Renovation","3,640.01",27/09/2019,Capital,
235392,Portfolio Payroll Ltd,51548997,R1101,Agency Staff Pay,"1,002.70",09/09/2019,Resources,
201152,Portrest Ltd t/a Catteralls Coaches,51554301,R3204,Home To School / College Transport,"2,000.00",03/09/2019,Communities,
201152,Portrest Ltd t/a Catteralls Coaches,51554308,R3204,Home To School / College Transport,"5,991.76",03/09/2019,Communities,
234532,Positive Impact Group Ltd,51548935,R5702,Payments to External Contractors,"4,000.00",09/09/2019,Communities,
234532,Positive Impact Group Ltd,51553559,R5702,Payments to External Contractors,"9,000.00",27/09/2019,Communities,
234532,Positive Impact Group Ltd,51553562,R5702,Payments to External Contractors,"14,800.00",27/09/2019,Communities,
234532,Positive Impact Group Ltd,51553569,R5702,Payments to External Contractors,"9,000.00",27/09/2019,Communities,
