Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group
208346,Ashe Construction Ltd,51215927,C1030,"New Construction, Conversion & Renovation",158055,23/05/2017,Capital
208346,Ashe Construction Ltd,51217114,C1030,"New Construction, Conversion & Renovation",15319.5,24/05/2017,Capital
209807,Ashlawn School Academy Trust,51220698,R6107,SEN Statements Funding,8232,23/05/2017,Communities
200465,Ashleigh Nursery School,51217124,R4606,Pre-School Teachers Flexible Payments,600,12/05/2017,Communities
200468,Askews And Holts Library Services Ltd.,51212650,R4058,"Books, Newspapers & Publications",7857.97,04/05/2017,Resources
200468,Askews And Holts Library Services Ltd.,51217552,R4058,"Books, Newspapers & Publications",8478.93,15/05/2017,Resources
200468,Askews And Holts Library Services Ltd.,51223021,R4058,"Books, Newspapers & Publications",10793.69,26/05/2017,Resources
231102,Askham Village Community Ltd,51220903,R5806,Residential Care,5469.32,24/05/2017,People Group
226763,Aspect Care Home Ltd,51220904,R5806,Residential Care,3026.06,24/05/2017,People Group
231163,Aspens Services Ltd,51209189,R4104,SCHOOLS ONLY Food Costs / Provisions,7286.03,26/05/2017,Schools
200472,Aspire People Ltd,51199205,R1101,Agency Staff Pay,945,05/05/2017,Schools
200472,Aspire People Ltd,51201090,R1101,Agency Staff Pay,567,05/05/2017,Schools
200472,Aspire People Ltd,51207886,R1101,Agency Staff Pay,975,05/05/2017,Schools
200472,Aspire People Ltd,51201092,R1101,Agency Staff Pay,588,05/05/2017,Schools
200472,Aspire People Ltd,51202332,R1101,Agency Staff Pay,975,10/05/2017,Schools
200472,Aspire People Ltd,51202308,R1101,Agency Staff Pay,975,10/05/2017,Schools
200472,Aspire People Ltd,51202304,R1101,Agency Staff Pay,975,10/05/2017,Schools
200472,Aspire People Ltd,51202846,R1101,Agency Staff Pay,945,11/05/2017,Schools
200472,Aspire People Ltd,51209193,R1101,Agency Staff Pay,975,26/05/2017,Schools
200472,Aspire People Ltd,51209580,R1101,Agency Staff Pay,756,26/05/2017,Schools
214538,Aspire Sports Health & Fitness Ltd,51207975,R4433,SCHOOLS ONLY Sport Instruction,678.6,25/05/2017,Schools
214538,Aspire Sports Health & Fitness Ltd,51209575,R4433,SCHOOLS ONLY Sport Instruction,967.27,26/05/2017,Schools
214538,Aspire Sports Health & Fitness Ltd,51210499,R4433,SCHOOLS ONLY Sport Instruction,514.28,31/05/2017,Schools
214538,Aspire Sports Health & Fitness Ltd,51210501,R4433,SCHOOLS ONLY Sport Instruction,514.28,31/05/2017,Schools
211962,Association of YOT Managers,51197196,R1601,Training,2200,03/05/2017,Communities
208492,Atkins Ltd,51206982,R1408,Other Staffing Costs,9595,08/05/2017,Fire and Rescue
208492,Atkins Ltd,51219331,R4409,Consultancy,1360,31/05/2017,Communities
200502,Atkins Ltd  t/a Faithful Gould,51198292,C1030,"New Construction, Conversion & Renovation",1985,04/05/2017,Capital
200502,Atkins Ltd  t/a Faithful Gould,51201719,R5702,Payments to External Contractors,11200,05/05/2017,Communities
200502,Atkins Ltd  t/a Faithful Gould,51203001,R5706,Payments to Third Parties - Recoverable Operating Expenditure,2500,05/05/2017,Communities
200502,Atkins Ltd  t/a Faithful Gould,51205348,R1101,Agency Staff Pay,2329.6,17/05/2017,Communities
200502,Atkins Ltd  t/a Faithful Gould,51213988,R4409,Consultancy,9967,17/05/2017,Communities
200502,Atkins Ltd  t/a Faithful Gould,51207001,R4409,Consultancy,1232.09,17/05/2017,Resources
200502,Atkins Ltd  t/a Faithful Gould,51207006,R4409,Consultancy,527.55,17/05/2017,Resources
200502,Atkins Ltd  t/a Faithful Gould,51217268,R4409,Consultancy,1260,17/05/2017,Resources
200502,Atkins Ltd  t/a Faithful Gould,51210746,R1101,Agency Staff Pay,16159.88,26/05/2017,Communities
200502,Atkins Ltd  t/a Faithful Gould,51210745,R1101,Agency Staff Pay,4336.88,26/05/2017,Communities
200502,Atkins Ltd  t/a Faithful Gould,51209595,R4507,IT Systems Development,5670,26/05/2017,Fire and Rescue
200502,Atkins Ltd  t/a Faithful Gould,51213991,R1101,Agency Staff Pay,8167.92,26/05/2017,Communities
200502,Atkins Ltd  t/a Faithful Gould,51210744,R1101,Agency Staff Pay,16716.08,26/05/2017,Communities
200505,ATS Euromaster Ltd,51219563,R3004,Repair & Maintenance Of Vehicles,4384.29,23/05/2017,Communities
223862,Audley Care Ltd,51213883,R5805,Homecare - External Domiciliary,625,08/05/2017,People Group
100007,Autism West Midlands,51220907,R5806,Residential Care,8218.73,24/05/2017,People Group
100008,Autism West Midlands (Oakfield House),51221070,R5806,Residential Care,4071.65,24/05/2017,People Group
100001,Autism West Midlands (Pinetrees),51220908,R5806,Residential Care,4082.85,24/05/2017,People Group
230897,Avery Homes (Cannock) Ltd - Abbey Court Nursing Home,51220882,R5806,Residential Care,2018.07,24/05/2017,People Group
100431,Avery Homes Nuneaton Ltd,51220887,R5806,Residential Care,2000.66,24/05/2017,People Group
