Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Directorate
221329,Dodd Group (Midlands) Ltd,51508191,R2023,Property Services Mechanical (LM),"1,811.57",26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51508208,R2023,Property Services Mechanical (LM),758.75,26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51508212,R2023,Property Services Mechanical (LM),590.48,26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51508218,R2023,Property Services Mechanical (LM),662.56,26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51508237,R2023,Property Services Mechanical (LM),511.24,26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51508249,R2023,Property Services Mechanical (LM),856.28,26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51508261,R2023,Property Services Mechanical (LM),613.91,26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51508292,R2023,Property Services Mechanical (LM),"1,360.46",26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51508314,R2023,Property Services Mechanical (LM),557.58,26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51508349,R2023,Property Services Mechanical (LM),"1,339.39",26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51508350,R2023,Property Services Mechanical (LM),"1,153.27",26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51510189,R2023,Property Services Mechanical (LM),"2,406.86",26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51510199,R2023,Property Services Mechanical (LM),"2,345.59",26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51508554,R2023,Property Services Mechanical (LM),674.93,26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51508561,R2024,Property Services Electrical (LE),"1,780.15",26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51510438,R2023,Property Services Mechanical (LM),"5,413.05",26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51510210,R2023,Property Services Mechanical (LM),"4,778.93",26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51510217,C1030,"New Construction, Conversion & Renovation",-702.16,26/04/2019,Capital
221329,Dodd Group (Midlands) Ltd,51510235,C1030,"New Construction, Conversion & Renovation","12,523.77",26/04/2019,Capital
221329,Dodd Group (Midlands) Ltd,51508364,R2024,Property Services Electrical (LE),611.64,26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51508386,R2023,Property Services Mechanical (LM),712.44,26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51508388,R2023,Property Services Mechanical (LM),"1,170.97",26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51508405,R2023,Property Services Mechanical (LM),"1,052.01",26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51508441,R2023,Property Services Mechanical (LM),"1,162.46",26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51508442,R2024,Property Services Electrical (LE),"1,401.13",26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51508456,R2022,Property Services Building (LB),587.76,26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51508508,R2023,Property Services Mechanical (LM),505.83,26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51508527,R2023,Property Services Mechanical (LM),807.97,26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51508545,R2023,Property Services Mechanical (LM),829.11,26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51508273,R2024,Property Services Electrical (LE),926.17,26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51508311,R2024,Property Services Electrical (LE),683.94,26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51508320,R2024,Property Services Electrical (LE),979.61,26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51508440,R2024,Property Services Electrical (LE),884.61,26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51508459,R2024,Property Services Electrical (LE),926.17,26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51510191,R2023,Property Services Mechanical (LM),"3,177.22",26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51510192,R2023,Property Services Mechanical (LM),"5,980.92",26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51510211,R2024,Property Services Electrical (LE),"2,600.41",26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51510212,R2024,Property Services Electrical (LE),"4,422.04",26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51508182,R2023,Property Services Mechanical (LM),"1,305.50",26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51508185,R2023,Property Services Mechanical (LM),661.27,26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51508190,R2023,Property Services Mechanical (LM),"1,244.69",26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51508202,R2023,Property Services Mechanical (LM),860.18,26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51508220,R2023,Property Services Mechanical (LM),910.14,26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51508225,R2023,Property Services Mechanical (LM),563.83,26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51508245,R2023,Property Services Mechanical (LM),501.59,26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51508263,R2023,Property Services Mechanical (LM),973.42,26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51508277,R2024,Property Services Electrical (LE),600.94,26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51508376,R2024,Property Services Electrical (LE),581.83,26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51508379,R2023,Property Services Mechanical (LM),661.82,26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51508397,R2024,Property Services Electrical (LE),749.05,26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51508428,R2024,Property Services Electrical (LE),681.60,26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51508478,R2023,Property Services Mechanical (LM),637.23,26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51508489,R2024,Property Services Electrical (LE),"1,470.36",26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51508497,R2023,Property Services Mechanical (LM),669.97,26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51508528,R2023,Property Services Mechanical (LM),791.57,26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51508537,R2023,Property Services Mechanical (LM),"1,207.36",26/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51514008,R2024,Property Services Electrical (LE),"2,495.20",30/04/2019,Resources
221329,Dodd Group (Midlands) Ltd,51516122,R2023,Property Services Mechanical (LM),904.49,30/04/2019,Resources
222982,Doorway (Grant Payment ****8744),51504102,R1601,Training,523.50,18/04/2019,People 
218071,Dordon Primary School (Academy),51514395,R6107,SEN Statements Funding,692.00,26/04/2019,Communities
208975,Dorset County Council,51502372,R5702,Payments to External Contractors,"2,710.00",12/04/2019,Communities
,Doughty Street Chambers,,R4441,,"12,566.18",05/04/2019,Resources
212272,Drawing and Talking Ltd,51510698,R4441,Professional Fees,"1,190.00",11/04/2019,Schools
238625,Duchy Homes Ltd,51510619,R4030,Materials,"4,411.00",12/04/2019,Other Services
201852,Dudley Metropolitan Borough Council,51504574,R5203,Payments / Contributions to Public Sector Organisations,"1,065.20",18/04/2019,Communities
220106,Dunchurch Surgery,51515004,R5702,Payments to External Contractors,"1,092.00",30/04/2019,Communities
201866,Durable Ltd,51503546,R4441,Professional Fees,690.00,11/04/2019,Resources
236415,Duradiamond Healthcare Ltd,51498099,R4409,Consultancy,"6,906.12",04/04/2019,Resources
236415,Duradiamond Healthcare Ltd,51498887,R4441,Professional Fees,"3,148.76",04/04/2019,Communities
237225,Dwell-In Group Of Companies Ltd,51515982,R5805,Homecare - External Domiciliary,"-2,800.00",30/04/2019,People 
201871,DX Network Services Ltd,51509740,R4309,Postage & Carriage,"2,888.47",26/04/2019,Resources
201910,E.On ****6103,51502937,R2102,Energy Costs,"1,402.67",01/04/2019,Communities
201910,E.On ****6103,51502931,R2102,Energy Costs,"8,543.02",01/04/2019,Communities
201916,E.On Energy Solutions Ltd (Street Lighting),51502877,R5702,Payments to External Contractors,725.00,05/04/2019,Communities
201916,E.On Energy Solutions Ltd (Street Lighting),51502869,C1030,"New Construction, Conversion & Renovation","1,658.00",05/04/2019,Capital
201916,E.On Energy Solutions Ltd (Street Lighting),51502505,R2102,Energy Costs,762.00,05/04/2019,Communities
201916,E.On Energy Solutions Ltd (Street Lighting),51509399,R2102,Energy Costs,545.00,12/04/2019,Communities
201916,E.On Energy Solutions Ltd (Street Lighting),51510796,R2102,Energy Costs,"1,011.00",12/04/2019,Communities
201916,E.On Energy Solutions Ltd (Street Lighting),51510790,R2102,Energy Costs,818.00,12/04/2019,Communities
201916,E.On Energy Solutions Ltd (Street Lighting),51509455,R2102,Energy Costs,"1,355.00",12/04/2019,Communities
201916,E.On Energy Solutions Ltd (Street Lighting),51510786,R2102,Energy Costs,818.00,12/04/2019,Communities
201916,E.On Energy Solutions Ltd (Street Lighting),51510794,R2102,Energy Costs,564.00,12/04/2019,Communities
201916,E.On Energy Solutions Ltd (Street Lighting),51511804,R2102,Energy Costs,564.00,18/04/2019,Communities
201916,E.On Energy Solutions Ltd (Street Lighting),51510803,R2102,Energy Costs,715.75,18/04/2019,Communities
201916,E.On Energy Solutions Ltd (Street Lighting),51511802,R2102,Energy Costs,684.00,18/04/2019,Communities
201916,E.On Energy Solutions Ltd (Street Lighting),51510804,R2102,Energy Costs,"2,207.00",18/04/2019,Communities
201916,E.On Energy Solutions Ltd (Street Lighting),51510802,R2102,Energy Costs,"1,382.50",18/04/2019,Communities
201916,E.On Energy Solutions Ltd (Street Lighting),51511799,R2102,Energy Costs,840.00,18/04/2019,Communities
201916,E.On Energy Solutions Ltd (Street Lighting),51511805,R2102,Energy Costs,545.00,18/04/2019,Communities
,Eagle Carpets Ltd,1775,,,525.00,08/04/2019,People
201929,East of England Trading Standards Association Ltd (EETSA Ltd),51499123,R4702,Subscriptions To Organisations,"29,302.00",05/04/2019,Communities
221382,East Riding of Yorkshire Council,51504867,R4015,Equipment Repair & Maintenance,500.00,18/04/2019,Communities
201930,Eastern Shires Purchasing Organisation,51507021,R4313,Stationery & Paper,563.76,01/04/2019,People 
201930,Eastern Shires Purchasing Organisation,51507025,R4313,Stationery & Paper,563.76,01/04/2019,People 
201930,Eastern Shires Purchasing Organisation,51506284,R4008,Equipment - Access To Work,681.00,08/04/2019,Resources
201930,Eastern Shires Purchasing Organisation,51506284,R4008,Equipment - Access To Work,"1,052.00",08/04/2019,Resources
201930,Eastern Shires Purchasing Organisation,51508603,R2704,"Cleaning, Domestic & Caretaking Services / Supplies",942.76,15/04/2019,Resources
201930,Eastern Shires Purchasing Organisation,51512493,R4313,Stationery & Paper,655.42,18/04/2019,Resources
201930,Eastern Shires Purchasing Organisation,51510161,R4008,Equipment - Access To Work,510.00,18/04/2019,Communities
228503,Ecebs Ltd,51507495,R4512,Software,"5,500.00",26/04/2019,Communities
228665,Editwrite,51500331,R4441,Professional Fees,958.00,10/04/2019,Communities
234615,Educaterers Ltd,51502155,R4102,Catering Services & Supplies,"1,640.39",10/04/2019,Schools
234615,Educaterers Ltd,51505872,R4102,Catering Services & Supplies,"3,737.54",10/04/2019,Schools
234615,Educaterers Ltd,51502181,R4102,Catering Services & Supplies,"2,402.95",10/04/2019,Schools
234615,Educaterers Ltd,51502155,R4102,Catering Services & Supplies,"2,787.08",10/04/2019,Schools
234615,Educaterers Ltd,51501641,R4102,Catering Services & Supplies,895.85,10/04/2019,Schools
234615,Educaterers Ltd,51505935,R4102,Catering Services & Supplies,"3,035.35",10/04/2019,Schools
234615,Educaterers Ltd,51502362,R4102,Catering Services & Supplies,"2,459.81",11/04/2019,Schools
234615,Educaterers Ltd,51502498,R4102,Catering Services & Supplies,940.30,11/04/2019,Schools
234615,Educaterers Ltd,51503092,R4102,Catering Services & Supplies,"1,631.75",11/04/2019,Schools
234615,Educaterers Ltd,51503092,R4102,Catering Services & Supplies,"1,392.50",11/04/2019,Schools
234615,Educaterers Ltd,51503344,R4102,Catering Services & Supplies,"1,401.20",11/04/2019,Schools
234615,Educaterers Ltd,51503344,R4102,Catering Services & Supplies,"1,089.00",11/04/2019,Schools
234615,Educaterers Ltd,51503198,R4102,Catering Services & Supplies,"4,546.86",11/04/2019,Schools
234615,Educaterers Ltd,51501692,R4102,Catering Services & Supplies,"4,590.21",11/04/2019,Schools
234615,Educaterers Ltd,51505368,R4102,Catering Services & Supplies,"4,436.87",11/04/2019,Schools
234615,Educaterers Ltd,51503116,R4102,Catering Services & Supplies,"2,380.65",11/04/2019,Schools
234615,Educaterers Ltd,51503116,R4102,Catering Services & Supplies,"1,994.87",11/04/2019,Schools
234615,Educaterers Ltd,51506676,R4102,Catering Services & Supplies,"2,086.15",11/04/2019,Schools
234615,Educaterers Ltd,51506676,R4102,Catering Services & Supplies,"1,346.40",11/04/2019,Schools
234615,Educaterers Ltd,51503645,R4102,Catering Services & Supplies,"3,144.73",11/04/2019,Schools
234615,Educaterers Ltd,51504921,R4102,Catering Services & Supplies,"4,194.29",11/04/2019,Schools
234615,Educaterers Ltd,51503175,R4102,Catering Services & Supplies,"1,747.60",11/04/2019,Schools
234615,Educaterers Ltd,51503175,R4102,Catering Services & Supplies,"1,651.99",11/04/2019,Schools
234615,Educaterers Ltd,51502493,R4102,Catering Services & Supplies,"2,188.35",11/04/2019,Schools
234615,Educaterers Ltd,51502493,R4102,Catering Services & Supplies,952.60,11/04/2019,Schools
234615,Educaterers Ltd,51502493,R4102,Catering Services & Supplies,645.90,11/04/2019,Schools
234615,Educaterers Ltd,51504241,R4102,Catering Services & Supplies,"2,319.91",11/04/2019,Schools
234615,Educaterers Ltd,51502764,R4102,Catering Services & Supplies,"1,501.21",11/04/2019,Schools
234615,Educaterers Ltd,51502764,R4102,Catering Services & Supplies,"1,141.80",11/04/2019,Schools
234615,Educaterers Ltd,51502764,R4102,Catering Services & Supplies,"1,845.15",11/04/2019,Schools
234615,Educaterers Ltd,51503592,R4102,Catering Services & Supplies,791.25,11/04/2019,Schools
234615,Educaterers Ltd,51503592,R4102,Catering Services & Supplies,624.80,11/04/2019,Schools
234615,Educaterers Ltd,51503592,R4102,Catering Services & Supplies,998.35,11/04/2019,Schools
234615,Educaterers Ltd,51502493,R4102,Catering Services & Supplies,"2,139.64",11/04/2019,Schools
234615,Educaterers Ltd,51511939,R4102,Catering Services & Supplies,"4,867.77",26/04/2019,Schools
234615,Educaterers Ltd,51512413,R4102,Catering Services & Supplies,"2,288.25",26/04/2019,Schools
234615,Educaterers Ltd,51512416,R4102,Catering Services & Supplies,"2,998.70",26/04/2019,Schools
234615,Educaterers Ltd,51512413,R4102,Catering Services & Supplies,"1,593.51",26/04/2019,Schools
234615,Educaterers Ltd,51510425,R4102,Catering Services & Supplies,"6,407.19",29/04/2019,Schools
234615,Educaterers Ltd,51509761,R4102,Catering Services & Supplies,"1,291.40",29/04/2019,Schools
234615,Educaterers Ltd,51510435,R4102,Catering Services & Supplies,"1,225.08",29/04/2019,Schools
234615,Educaterers Ltd,51510435,R4102,Catering Services & Supplies,"1,903.50",29/04/2019,Schools
234615,Educaterers Ltd,51509761,R4102,Catering Services & Supplies,"1,928.25",29/04/2019,Schools
234615,Educaterers Ltd,51512462,R4102,Catering Services & Supplies,"5,062.44",30/04/2019,Schools
234615,Educaterers Ltd,51512491,R4102,Catering Services & Supplies,542.49,30/04/2019,Schools
234615,Educaterers Ltd,51512491,R4102,Catering Services & Supplies,829.40,30/04/2019,Schools
234615,Educaterers Ltd,51512491,R4102,Catering Services & Supplies,"1,390.50",30/04/2019,Schools
,Edward Knight Lettings,8640,,,"1,700.00",10/04/2019,People
204614,EE Ltd (Orange Airtime ****1263),51506934,R4513,Telephones & Broadband,966.07,09/04/2019,Communities
204614,EE Ltd (Orange Airtime ****1263),51506933,R4513,Telephones & Broadband,743.09,09/04/2019,Communities
233366,efireservice,51497335,R4512,Software,"8,490.88",03/04/2019,Communities
238279,Elite Sports Development Company UK Ltd,51497704,R4441,Professional Fees,600.00,03/04/2019,Schools
238442,Ellern Mede School Ltd,51511897,R5702,Payments to External Contractors,525.00,15/04/2019,Communities
238442,Ellern Mede School Ltd,51503873,R5702,Payments to External Contractors,"4,185.00",18/04/2019,Communities
236869,Elucidate Consulting Ltd,51500264,R1101,Agency Staff Pay,"3,250.00",09/04/2019,Resources
235249,Elysium Healthcare Ltd (****4642),51510104,R5702,Payments to External Contractors,"2,240.00",17/04/2019,Communities
202022,Emergency One UK Ltd,51497882,R3301,Staff Travel,"1,787.71",04/04/2019,Communities
202022,Emergency One UK Ltd,51497882,R4601,"Conferences, Staff Accommodation & Subsistence","2,050.00",04/04/2019,Communities
202022,Emergency One UK Ltd,51497882,R4601,"Conferences, Staff Accommodation & Subsistence",605.00,04/04/2019,Communities
238242,Empowering Learning Ltd,51501503,R1101,Agency Staff Pay,"1,351.46",11/04/2019,Schools
238242,Empowering Learning Ltd,51505889,R1101,Agency Staff Pay,"1,031.85",12/04/2019,Schools
238242,Empowering Learning Ltd,51510716,R1101,Agency Staff Pay,"1,367.66",18/04/2019,Schools
220152,Encore Personnel Services Ltd,51515167,R1101,Agency Staff Pay,724.07,29/04/2019,Communities
230211,Encounter Consulting Ltd,51505128,R5702,Payments to External Contractors,"9,600.00",18/04/2019,Communities
224736,Entrust Care Partnership C.I.C (****6347),51497420,R5702,Payments to External Contractors,515.09,03/04/2019,Communities
202050,Envirocare Midlands Ltd,51504773,C1030,"New Construction, Conversion & Renovation","1,600.00",12/04/2019,Capital
202050,Envirocare Midlands Ltd,51506063,C1030,"New Construction, Conversion & Renovation","2,650.00",24/04/2019,Capital
,Enviroment Agency,20952,,,890.00,24/04/2019,Communites
235211,Equality and Inclusion Partnership (EQuIP),51497307,R5702,Payments to External Contractors,"11,875.00",03/04/2019,Communities
202062,Equine Learning CIC,51509269,R5702,Payments to External Contractors,900.00,12/04/2019,Communities
202062,Equine Learning CIC,51509268,R5702,Payments to External Contractors,540.00,12/04/2019,Communities
235351,Ercall Wood Academy,51503328,R6109,Funding payment to Academies and Non WCC Schools,600.00,12/04/2019,Communities
230498,Eryri Arboriculture and Consultancy,51497790,R2751,Grounds Maintenance,807.50,03/04/2019,People 
202076,ESP Systex Ltd,51498742,R4505,ICT Supplies / Consumables,"1,568.23",05/04/2019,Communities
215263,ESPO Energy,51503620,R2102,Energy Costs,620.97,02/04/2019,Schools
215263,ESPO Energy,51504244,R2102,Energy Costs,633.61,03/04/2019,People 
215263,ESPO Energy,51511757,R2102,Energy Costs,599.46,26/04/2019,Communities
215263,ESPO Energy,51514012,R2102,Energy Costs,"3,424.84",26/04/2019,Resources
215263,ESPO Energy,51515315,R2102,Energy Costs,976.23,26/04/2019,Resources
215263,ESPO Energy,51514027,R2102,Energy Costs,737.40,26/04/2019,Resources
215263,ESPO Energy,51514016,R2102,Energy Costs,"4,636.63",26/04/2019,Resources
215263,ESPO Energy,51515293,R2102,Energy Costs,"1,209.22",26/04/2019,Resources
215263,ESPO Energy,51514023,R2102,Energy Costs,719.53,26/04/2019,Resources
215263,ESPO Energy,51514026,R2102,Energy Costs,"2,156.40",26/04/2019,Resources
215263,ESPO Energy,51515451,R2102,Energy Costs,657.72,29/04/2019,Resources
215263,ESPO Energy,51515309,R2102,Energy Costs,593.78,29/04/2019,Resources
215263,ESPO Energy,51515238,R2102,Energy Costs,506.65,29/04/2019,Resources
215263,ESPO Energy,51515234,R2102,Energy Costs,648.35,29/04/2019,Resources
215263,ESPO Energy,51515470,R2102,Energy Costs,740.66,30/04/2019,Resources
215263,ESPO Energy,51515469,R2102,Energy Costs,547.35,30/04/2019,Resources
215263,ESPO Energy,51515454,R2102,Energy Costs,-609.69,30/04/2019,Resources
215263,ESPO Energy,51515430,R2102,Energy Costs,643.96,30/04/2019,Resources
215263,ESPO Energy,51515429,R2102,Energy Costs,532.72,30/04/2019,Resources
215263,ESPO Energy,51515423,R2102,Energy Costs,541.12,30/04/2019,Resources
215263,ESPO Energy,51515420,R2102,Energy Costs,"1,492.65",30/04/2019,Resources
215263,ESPO Energy,51515262,R2102,Energy Costs,"1,830.63",30/04/2019,Resources
215263,ESPO Energy,51515260,R2102,Energy Costs,676.37,30/04/2019,Resources
215263,ESPO Energy,51515258,R2102,Energy Costs,-502.44,30/04/2019,Resources
202079,Esri (UK) Ltd,51505151,R4506,IT Support & Maintenance,"12,032.00",18/04/2019,People 
209269,Essex County Council,51511938,R4029,Licences (Incl Tv),"1,211.00",15/04/2019,Schools
209269,Essex County Council,51504760,R4441,Professional Fees,"1,211.00",18/04/2019,Schools
238390,Evans Derry Solicitors,51507934,R4928,Other Insurance Claims,"9,844.89",04/04/2019,Other Services
238390,Evans Derry Solicitors,51507933,R4928,Other Insurance Claims,720.00,04/04/2019,Other Services
219393,E-voice Speech Recognition Ltd,51501660,R4512,Software,794.00,12/04/2019,Resources
209286,Excitech Ltd,51503415,R4512,Software,"17,460.00",17/04/2019,Communities
202114,Exegesis Spatial Data Management,51508867,R4506,IT Support & Maintenance,"9,308.00",09/04/2019,Communities
220376,Exhall Old School Community Association Ltd,51504021,R5501,Grants / Donations to External Organisations,600.00,10/04/2019,Communities
237036,FB Fire Technologies Ltd,51506802,C1010,Acquisition Of New Assets,"44,804.00",26/04/2019,Capital
206633,FCC Recycling (UK) Ltd,51509496,R5702,Payments to External Contractors,"61,604.17",10/04/2019,Communities
206633,FCC Recycling (UK) Ltd,51513102,R5702,Payments to External Contractors,"-25,226.40",18/04/2019,Communities
206633,FCC Recycling (UK) Ltd,51504899,R5841,Landfill Tax Payments,"110,246.47",18/04/2019,Communities
206633,FCC Recycling (UK) Ltd,51502695,R5702,Payments to External Contractors,"25,226.40",18/04/2019,Communities
206633,FCC Recycling (UK) Ltd,51504899,R5702,Payments to External Contractors,"25,655.99",18/04/2019,Communities
202163,FG Library Products Ltd,51511818,R4008,Equipment - Access To Work,801.00,16/04/2019,Resources
221752,Fine Futures Ltd ****0268,51510455,R1101,Agency Staff Pay,"1,350.00",11/04/2019,People 
202187,Fire Service College Ltd,51502507,R1601,Training,"13,957.01",12/04/2019,Communities
,Firefighter Protection,349,,,509.09,10/04/2019,Communites
230592,First Source Flooring,51504863,R2002,Building Maintenance,"2,644.00",18/04/2019,Communities
202203,Fitzgerald Contractors Ltd,51513854,C1030,"New Construction, Conversion & Renovation","111,958.14",24/04/2019,Capital
202203,Fitzgerald Contractors Ltd,51513871,C1030,"New Construction, Conversion & Renovation","143,185.50",24/04/2019,Capital
203984,Flogas Britain Ltd,51500391,R4015,Equipment Repair & Maintenance,708.50,10/04/2019,Communities
214705,Floor-Wise Contracts,51507551,R2501,Fixtures & Fittings,"3,818.91",26/04/2019,People 
235215,Fluent Interaction Ltd,51504192,R4441,Professional Fees,"2,250.00",18/04/2019,Resources
226551,Food and Farming Compliance Ltd,51505972,R5702,Payments to External Contractors,937.20,24/04/2019,Communities
208722,Forensics Ltd T/A Alere Forensics,51498507,R4615,Coroner/Mortuary/Pathology Fees,805.00,05/04/2019,Other Services
208722,Forensics Ltd T/A Alere Forensics,51505130,R4615,Coroner/Mortuary/Pathology Fees,860.00,18/04/2019,Other Services
208722,Forensics Ltd T/A Alere Forensics,51505884,R4615,Coroner/Mortuary/Pathology Fees,965.00,24/04/2019,Other Services
236802,Fortem Solutions Ltd,51503553,C1030,"New Construction, Conversion & Renovation","108,364.32",02/04/2019,Capital
236802,Fortem Solutions Ltd,51494135,C1030,"New Construction, Conversion & Renovation","-147,043.85",02/04/2019,Capital
236802,Fortem Solutions Ltd,51503557,C1030,"New Construction, Conversion & Renovation","74,814.39",02/04/2019,Capital
236802,Fortem Solutions Ltd,51503551,C1030,"New Construction, Conversion & Renovation","100,514.41",02/04/2019,Capital
236802,Fortem Solutions Ltd,51494138,C1030,"New Construction, Conversion & Renovation","163,128.57",02/04/2019,Capital
236802,Fortem Solutions Ltd,51494121,C1030,"New Construction, Conversion & Renovation","147,043.85",02/04/2019,Capital
236802,Fortem Solutions Ltd,51494115,C1030,"New Construction, Conversion & Renovation","-163,128.57",02/04/2019,Capital
236802,Fortem Solutions Ltd,51513787,C1030,"New Construction, Conversion & Renovation","21,541.29",26/04/2019,Capital
236802,Fortem Solutions Ltd,51511351,C1030,"New Construction, Conversion & Renovation","209,104.57",29/04/2019,Capital
202235,Fortress Recycling Ltd,51499798,R2601,Other Building Services,518.33,05/04/2019,Schools
232749,Four Straight Lines Ltd,51500301,R5702,Payments to External Contractors,"2,000.00",10/04/2019,Communities
,Franke Coffee Systems,3150,,,787.24,26/04/2019,Communites
224583,Freedom Fostering Ltd,50736666,R5822,Foster Care Payments - External Provision,-720.00,26/04/2019,People 
224583,Freedom Fostering Ltd,50763171,R5822,Foster Care Payments - External Provision,672.00,26/04/2019,People 
230177,Freshstart in Education,51512058,R5702,Payments to External Contractors,"4,410.00",26/04/2019,Communities
230177,Freshstart in Education,51512084,R5702,Payments to External Contractors,"1,470.00",30/04/2019,Communities
,Frontline Safety (UK),26098,,,739.54,02/04/2019,Communites
223984,G4S Secure Solutions (UK) Ltd t/a G4S Fire Security Systems (UK) Ltd,51503583,R2024,Property Services Electrical (LE),"4,670.10",12/04/2019,Resources
231445,Galliford Try Infrastructure Ltd - Highways Capital Projects,51507930,C1030,"New Construction, Conversion & Renovation","108,093.80",08/04/2019,Capital
231445,Galliford Try Infrastructure Ltd - Highways Capital Projects,51507929,C1030,"New Construction, Conversion & Renovation","281,747.82",08/04/2019,Capital
231445,Galliford Try Infrastructure Ltd - Highways Capital Projects,51513819,C1030,"New Construction, Conversion & Renovation","63,031.25",23/04/2019,Capital
206449,Gamma Business Communications Ltd,51511411,C1010,Acquisition Of New Assets,"15,192.35",12/04/2019,Capital
206449,Gamma Business Communications Ltd,51511413,R4513,Telephones & Broadband,"19,453.60",24/04/2019,Resources
214834,Gartner UK Ltd,51494381,R4409,Consultancy,"95,000.00",09/04/2019,Resources
238564,Gel Ltd t/a Healthwork,51506926,R1408,Other Staffing Costs,"1,563.20",09/04/2019,Communities
100120,Genesis Homes (Essex) Ltd (Newstead Lodge),51501986,R5807,Social Care Block Contracts,"4,714.60",12/04/2019,People 
202363,George Eliot Hospital NHS Foundation Trust,51503145,R5702,Payments to External Contractors,"625,000.00",12/04/2019,Communities
202363,George Eliot Hospital NHS Foundation Trust,51506136,R4615,Coroner/Mortuary/Pathology Fees,"3,336.80",24/04/2019,Other Services
215288,GG Trading Ltd T/A Caremark,51510424,R5805,Homecare - External Domiciliary,"1,578.54",17/04/2019,People 
100069,Gildawood Court,51502584,R5807,Social Care Block Contracts,504.00,03/04/2019,People 
207772,GL Education Group Ltd T/A GL Assessment (Granada Learning),51507543,R4030,Materials,"2,818.03",26/04/2019,Communities
231174,Glendale Countryside Ltd  (PSS),51512879,R2751,Grounds Maintenance,700.00,17/04/2019,Resources
228204,Global Radio Services Ltd,51497712,R5802,Substitute Care,"2,000.00",03/04/2019,People 
202398,Gloucestershire County Council,51498115,R6107,SEN Statements Funding,"1,818.25",04/04/2019,Communities
202412,Goldcrest Cleaning Ltd,51508816,R2704,"Cleaning, Domestic & Caretaking Services / Supplies","2,136.16",12/04/2019,Schools
202414,Goldhill Contracting Ltd,51498261,R2704,"Cleaning, Domestic & Caretaking Services / Supplies",606.10,04/04/2019,Schools
,Gopak Ltd,25194,,,"2,964.77",12/04/2019,Communites
234450,Go-Pro Elite Coaching,51503958,R4441,Professional Fees,"2,445.00",18/04/2019,Schools
210453,Gowling WLG,51506995,C1050,External Fees,"2,689.60",26/04/2019,Capital
238607,Gracewells Care Ltd,51508814,R5806,Residential Care,"14,450.00",17/04/2019,People 
