Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,
221329,Dodd Group (Midlands) Ltd,51569064,R2023,Property Services Mechanical (LM),"2,163.84",08/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51570126,R2024,Property Services Electrical (LE),"2,121.19",08/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51566690,R2024,Property Services Electrical (LE),589.55,08/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51566712,R2024,Property Services Electrical (LE),608.47,08/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51566724,R2024,Property Services Electrical (LE),576.27,08/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51566788,R2024,Property Services Electrical (LE),"1,182.36",08/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51566792,R2024,Property Services Electrical (LE),689.61,08/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51566801,R2023,Property Services Mechanical (LM),532.54,08/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51566810,R2023,Property Services Mechanical (LM),844.62,08/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51566814,R2024,Property Services Electrical (LE),651.35,08/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51566780,R2024,Property Services Electrical (LE),589.69,08/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51570130,R2024,Property Services Electrical (LE),"2,087.93",13/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51570125,R2024,Property Services Electrical (LE),"2,087.93",13/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51569246,C1030,"New Construction, Conversion & Renovation","63,967.05",13/11/2019,Capital,
221329,Dodd Group (Midlands) Ltd,51568585,C1030,"New Construction, Conversion & Renovation","1,096.28",13/11/2019,Capital,
221329,Dodd Group (Midlands) Ltd,51570131,R2024,Property Services Electrical (LE),"4,109.64",13/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51568979,R2024,Property Services Electrical (LE),635.72,15/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51568972,R2023,Property Services Mechanical (LM),694.10,15/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51568989,R2024,Property Services Electrical (LE),"1,382.84",15/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51569023,R2024,Property Services Electrical (LE),541.64,15/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51572750,R2024,Property Services Electrical (LE),644.69,15/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51571336,R2024,Property Services Electrical (LE),"2,863.44",15/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51568955,R2024,Property Services Electrical (LE),641.54,15/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51568980,R2024,Property Services Electrical (LE),520.98,15/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51572518,R2024,Property Services Electrical (LE),553.75,15/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51568964,R2024,Property Services Electrical (LE),"1,333.71",15/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51569007,R2024,Property Services Electrical (LE),828.04,15/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51569021,R2024,Property Services Electrical (LE),551.31,15/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51569243,C1030,"New Construction, Conversion & Renovation","11,026.93",15/11/2019,Capital,
221329,Dodd Group (Midlands) Ltd,51570124,C1030,"New Construction, Conversion & Renovation","1,077.18",15/11/2019,Capital,
221329,Dodd Group (Midlands) Ltd,51569001,R2024,Property Services Electrical (LE),787.66,15/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51568928,R2024,Property Services Electrical (LE),"1,825.44",15/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51568976,R2024,Property Services Electrical (LE),"1,205.03",15/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51568995,R2023,Property Services Mechanical (LM),687.52,15/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51569015,R2024,Property Services Electrical (LE),736.19,15/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51569032,R2024,Property Services Electrical (LE),"1,109.58",15/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51568932,R2023,Property Services Mechanical (LM),520.57,15/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51568931,R2024,Property Services Electrical (LE),724.33,15/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51578164,C1030,"New Construction, Conversion & Renovation","129,295.51",19/11/2019,Capital,
221329,Dodd Group (Midlands) Ltd,51571149,C1030,"New Construction, Conversion & Renovation","14,794.94",21/11/2019,Capital,
221329,Dodd Group (Midlands) Ltd,51578367,C1030,"New Construction, Conversion & Renovation","15,318.63",21/11/2019,Capital,
221329,Dodd Group (Midlands) Ltd,51572427,C1030,"New Construction, Conversion & Renovation","10,026.69",22/11/2019,Capital,
221329,Dodd Group (Midlands) Ltd,51572429,C1030,"New Construction, Conversion & Renovation","3,557.61",22/11/2019,Capital,
221329,Dodd Group (Midlands) Ltd,51572430,C1030,"New Construction, Conversion & Renovation","10,570.87",22/11/2019,Capital,
221329,Dodd Group (Midlands) Ltd,51570662,R2023,Property Services Mechanical (LM),"1,618.61",22/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51570715,R2023,Property Services Mechanical (LM),"1,034.70",22/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51571150,R2024,Property Services Electrical (LE),"3,012.58",22/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51570947,C1030,"New Construction, Conversion & Renovation","15,743.41",22/11/2019,Capital,
221329,Dodd Group (Midlands) Ltd,51572426,C1030,"New Construction, Conversion & Renovation","55,437.40",22/11/2019,Capital,
221329,Dodd Group (Midlands) Ltd,51570710,R2023,Property Services Mechanical (LM),649.05,22/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51570720,R2023,Property Services Mechanical (LM),572.69,22/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51573132,R2024,Property Services Electrical (LE),"2,955.31",22/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51570643,R2024,Property Services Electrical (LE),595.07,22/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51570647,R2023,Property Services Mechanical (LM),891.08,22/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51570669,R2023,Property Services Mechanical (LM),827.31,22/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51570677,R2024,Property Services Electrical (LE),"1,827.53",22/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51570694,R2023,Property Services Mechanical (LM),714.57,22/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51570726,R2023,Property Services Mechanical (LM),708.95,22/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51570757,R2024,Property Services Electrical (LE),"1,168.14",22/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51570773,R2023,Property Services Mechanical (LM),837.04,22/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51570778,R2023,Property Services Mechanical (LM),748.61,22/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51570784,R2023,Property Services Mechanical (LM),"1,857.59",22/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51570829,R2023,Property Services Mechanical (LM),847.34,22/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51570630,R2024,Property Services Electrical (LE),823.81,22/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51570653,R2023,Property Services Mechanical (LM),"1,348.67",22/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51578979,R2024,Property Services Electrical (LE),"1,239.65",22/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51578985,R2024,Property Services Electrical (LE),"1,750.23",22/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51578981,R2024,Property Services Electrical (LE),"1,082.61",22/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51580913,C1030,"New Construction, Conversion & Renovation","24,963.12",25/11/2019,Capital,
221329,Dodd Group (Midlands) Ltd,51574259,R2023,Property Services Mechanical (LM),"21,408.72",29/11/2019,Resources,
221329,Dodd Group (Midlands) Ltd,51579974,C1030,"New Construction, Conversion & Renovation","3,433.78",29/11/2019,Capital,
221329,Dodd Group (Midlands) Ltd,51580910,C1030,"New Construction, Conversion & Renovation","31,402.86",29/11/2019,Capital,
221329,Dodd Group (Midlands) Ltd,51573131,C1030,"New Construction, Conversion & Renovation","11,724.53",29/11/2019,Capital,
221329,Dodd Group (Midlands) Ltd,51573133,C1030,"New Construction, Conversion & Renovation","7,860.83",29/11/2019,Capital,
221329,Dodd Group (Midlands) Ltd,51573129,R2024,Property Services Electrical (LE),"6,084.81",29/11/2019,Resources,
222982,Doorway (Grant Payment ****8744),51569155,R5807,Social Care Block Contracts,"2,465.15",15/11/2019,People,
218071,Dordon Primary School (Community Academies Trust),51580037,R6107,SEN Statements Funding,"1,736.00",22/11/2019,Communities,
208975,Dorset County Council,51571665,R5460,Support for EET,715.00,14/11/2019,People,
201834,Draeger Safety UK Ltd,51569522,R4015,Equipment Repair & Maintenance,"1,268.05",15/11/2019,Communities,
201834,Draeger Safety UK Ltd,51569919,R4015,Equipment Repair & Maintenance,"1,774.86",22/11/2019,Communities,
201834,Draeger Safety UK Ltd,51569915,R4015,Equipment Repair & Maintenance,"1,792.15",22/11/2019,Communities,
201834,Draeger Safety UK Ltd,51572191,R4015,Equipment Repair & Maintenance,750.00,27/11/2019,Communities,
201849,Ducklings Day Nursery,51576533,R6106,Early Years Funding (PVIs and LA),"12,799.08",15/11/2019,Communities,
201849,Ducklings Day Nursery,51576898,R6106,Early Years Funding (PVIs and LA),"13,705.33",19/11/2019,Communities,
201851,Dudley Lodge,51573025,R5806,Residential Care,"1,040.00",01/11/2019,People,
201860,Dunchurch Nursery,51576476,R6106,Early Years Funding (PVIs and LA),"10,203.18",15/11/2019,Communities,
236415,Duradiamond Healthcare Ltd,51575072,R4441,Professional Fees,"6,870.99",29/11/2019,Resources,
220003,Durham Businesswear Ltd,51573215,R4205,"Clothing, Uniforms & Laundry",513.36,29/11/2019,Resources,
214761,Durham County Council,51579369,R5806,Residential Care,918.96,21/11/2019,People,
201916,E.On Energy Solutions Ltd (Street Lighting),51571217,R2102,Energy Costs,573.00,06/11/2019,Communities,
201916,E.On Energy Solutions Ltd (Street Lighting),51571239,R2102,Energy Costs,818.00,06/11/2019,Communities,
201916,E.On Energy Solutions Ltd (Street Lighting),51571243,R2102,Energy Costs,715.75,06/11/2019,Communities,
201916,E.On Energy Solutions Ltd (Street Lighting),51571234,R2102,Energy Costs,715.75,06/11/2019,Communities,
201916,E.On Energy Solutions Ltd (Street Lighting),51571216,R2102,Energy Costs,"1,081.00",06/11/2019,Communities,
201916,E.On Energy Solutions Ltd (Street Lighting),51575337,R2102,Energy Costs,864.50,19/11/2019,Communities,
201916,E.On Energy Solutions Ltd (Street Lighting),51575334,R2102,Energy Costs,700.00,21/11/2019,Communities,
201916,E.On Energy Solutions Ltd (Street Lighting),51575340,R2102,Energy Costs,959.00,22/11/2019,Communities,
201916,E.On Energy Solutions Ltd (Street Lighting),51575330,R2102,Energy Costs,622.00,22/11/2019,Communities,
201916,E.On Energy Solutions Ltd (Street Lighting),51575339,R2102,Energy Costs,933.00,22/11/2019,Communities,
239602,E.quality Training Ltd,51573330,R5702,Payments to External Contractors,"1,000.00",29/11/2019,Communities,
201930,Eastern Shires Purchasing Organisation,51571130,R4024,Furniture,639.00,07/11/2019,Schools,
201930,Eastern Shires Purchasing Organisation,51573913,R4313,Stationery & Paper,534.00,18/11/2019,Communities,
201930,Eastern Shires Purchasing Organisation,51575803,R2704,"Cleaning, Domestic & Caretaking Services / Supplies",985.00,21/11/2019,Resources,
234615,Educaterers Ltd,51575000,R4102,Catering Services & Supplies,945.00,22/11/2019,Schools,
234615,Educaterers Ltd,51573576,R4102,Catering Services & Supplies,"6,414.02",22/11/2019,Schools,
234615,Educaterers Ltd,51574974,R4102,Catering Services & Supplies,"1,704.14",22/11/2019,Schools,
234615,Educaterers Ltd,51574974,R4102,Catering Services & Supplies,508.50,22/11/2019,Schools,
234615,Educaterers Ltd,51574974,R4102,Catering Services & Supplies,"1,820.25",22/11/2019,Schools,
234615,Educaterers Ltd,51575052,R4102,Catering Services & Supplies,"3,596.32",22/11/2019,Schools,
234615,Educaterers Ltd,51578326,R4102,Catering Services & Supplies,992.72,22/11/2019,Schools,
234615,Educaterers Ltd,51578326,R4102,Catering Services & Supplies,"1,166.40",22/11/2019,Schools,
234615,Educaterers Ltd,51572497,R4102,Catering Services & Supplies,"5,281.41",22/11/2019,Schools,
234615,Educaterers Ltd,51575000,R4102,Catering Services & Supplies,"1,775.25",22/11/2019,Schools,
234615,Educaterers Ltd,51578422,R4102,Catering Services & Supplies,"3,399.75",22/11/2019,Schools,
234615,Educaterers Ltd,51578422,R4102,Catering Services & Supplies,"2,253.03",22/11/2019,Schools,
234615,Educaterers Ltd,51579558,R4102,Catering Services & Supplies,"1,561.50",22/11/2019,Schools,
234615,Educaterers Ltd,51579558,R4102,Catering Services & Supplies,519.45,22/11/2019,Schools,
234615,Educaterers Ltd,51579558,R4102,Catering Services & Supplies,957.97,22/11/2019,Schools,
234615,Educaterers Ltd,51572442,R4102,Catering Services & Supplies,"5,367.24",22/11/2019,Schools,
234615,Educaterers Ltd,51575967,R4102,Catering Services & Supplies,"2,324.25",22/11/2019,Schools,
234615,Educaterers Ltd,51575967,R4102,Catering Services & Supplies,551.25,22/11/2019,Schools,
234615,Educaterers Ltd,51575967,R4102,Catering Services & Supplies,"2,146.89",22/11/2019,Schools,
234615,Educaterers Ltd,51578605,R4102,Catering Services & Supplies,"2,557.12",22/11/2019,Schools,
234615,Educaterers Ltd,51578605,R4102,Catering Services & Supplies,686.20,22/11/2019,Schools,
234615,Educaterers Ltd,51578605,R4102,Catering Services & Supplies,"1,426.50",22/11/2019,Schools,
234615,Educaterers Ltd,51578605,R4102,Catering Services & Supplies,"2,598.75",22/11/2019,Schools,
234615,Educaterers Ltd,51578780,R4102,Catering Services & Supplies,"2,160.00",25/11/2019,Schools,
234615,Educaterers Ltd,51580115,R4102,Catering Services & Supplies,"2,407.40",25/11/2019,Schools,
234615,Educaterers Ltd,51580115,R4102,Catering Services & Supplies,"1,485.00",25/11/2019,Schools,
234615,Educaterers Ltd,51578780,R4102,Catering Services & Supplies,"1,595.25",25/11/2019,Schools,
234615,Educaterers Ltd,51581770,R4102,Catering Services & Supplies,657.00,26/11/2019,Schools,
234615,Educaterers Ltd,51581770,R4102,Catering Services & Supplies,"1,111.50",26/11/2019,Schools,
234615,Educaterers Ltd,51581775,R4102,Catering Services & Supplies,844.18,26/11/2019,Schools,
234615,Educaterers Ltd,51581775,R4102,Catering Services & Supplies,"1,266.75",26/11/2019,Schools,
234615,Educaterers Ltd,51581132,R4102,Catering Services & Supplies,"5,451.81",26/11/2019,Schools,
234615,Educaterers Ltd,51581101,R4102,Catering Services & Supplies,"4,117.40",27/11/2019,Schools,
,Edward Knight Lettings,19268,,,708.33,12/11/2019,People,
204614,EE Ltd (Airtime ****1263),51575971,R4513,Telephones & Broadband,"1,602.93",19/11/2019,Communities,
233926,Eg (Training) Ltd,51574726,R5702,Payments to External Contractors,544.25,29/11/2019,Communities,
238279,Elite Sports Development Company UK Ltd,51579548,R4441,Professional Fees,"1,000.00",27/11/2019,Schools,
233845,Elysian Field Ltd,51581522,R5459,Leaving Care Accommodation,"1,772.33",26/11/2019,People,
202021,Embody Dance,51572495,R4441,Professional Fees,560.00,01/11/2019,Schools,
202022,Emergency One UK Ltd,51571997,R3004,Repair & Maintenance Of Vehicles,992.00,27/11/2019,Communities,
238928,Emergency Services Solutions Ltd,51572696,R4008,Equipment,"2,129.00",29/11/2019,Communities,
202032,Emscote House School and Nursery,51576534,R6106,Early Years Funding (PVIs and LA),"1,091.26",15/11/2019,Communities,
202032,Emscote House School and Nursery,51576914,R6106,Early Years Funding (PVIs and LA),"2,555.07",19/11/2019,Communities,
202034,Emscote Preschool,51576481,R6106,Early Years Funding (PVIs and LA),"2,920.18",15/11/2019,Communities,
235497,Englands Network Ltd,51565579,C1050,External Fees,"5,940.00",07/11/2019,Capital,
214952,Enterprise Rent-A-Car,51573093,R3502,Motor Insurance Claims,988.97,07/11/2019,Other Services,
202050,Envirocare Midlands Ltd,51568382,C1030,"New Construction, Conversion & Renovation","3,613.00",07/11/2019,Capital,
202050,Envirocare Midlands Ltd,51568385,C1030,"New Construction, Conversion & Renovation",824.00,07/11/2019,Capital,
239240,Environmental Contracts Ltd,51561469,R2754,Waste Management,"1,900.84",06/11/2019,Communities,
239240,Environmental Contracts Ltd,51555978,R2754,Waste Management,"1,159.05",15/11/2019,Communities,
239240,Environmental Contracts Ltd,51572601,R2754,Waste Management,"1,499.04",28/11/2019,Communities,
239240,Environmental Contracts Ltd,51572768,R2754,Waste Management,"1,159.05",29/11/2019,Communities,
235211,Equality and Inclusion Partnership (EQuIP),51563732,R5702,Payments to External Contractors,"11,281.25",01/11/2019,Communities,
202062,Equine Learning CIC,51574286,R5702,Payments to External Contractors,680.00,15/11/2019,Communities,
202062,Equine Learning CIC,51574312,R5702,Payments to External Contractors,"1,800.00",15/11/2019,Communities,
202062,Equine Learning CIC,51581760,R6107,SEN Statements Funding,"1,800.00",29/11/2019,Communities,
202076,ESP Systex Ltd,51573681,R4310,"Printing, Photocopying and Reprographics",642.42,29/11/2019,Communities,
202076,ESP Systex Ltd,51573680,R4505,ICT Supplies / Consumables,"2,397.67",29/11/2019,Communities,
,Espo,13720,,,994.78,25/11/2019,Communities,
215263,ESPO Energy,51578307,R2102,Energy Costs,"-1,044.53",29/11/2019,Resources,
215263,ESPO Energy,51578345,R2102,Energy Costs,845.89,29/11/2019,Resources,
215263,ESPO Energy,51580792,R2102,Energy Costs,508.20,29/11/2019,Schools,
202088,Ettington Preschool,51573552,R6106,Early Years Funding (PVIs and LA),700.00,07/11/2019,Communities,
202088,Ettington Preschool,51576535,R6106,Early Years Funding (PVIs and LA),"10,317.80",15/11/2019,Communities,
202088,Ettington Preschool,51576926,R6106,Early Years Funding (PVIs and LA),"1,666.35",19/11/2019,Communities,
217716,Ex Cathedra Ltd,51581393,R5203,Payments / Contributions to Public Sector Organisations,510.00,25/11/2019,People,
202114,Exegesis Spatial Data Management,51572881,R4506,IT Support & Maintenance,556.00,29/11/2019,Communities,
226240,Facilitate Care Services Ltd,51582044,R5807,Social Care Block Contracts,"2,565.92",27/11/2019,People,
226240,Facilitate Care Services Ltd,51582045,R5807,Social Care Block Contracts,"1,364.16",27/11/2019,People,
238891,Facilities Management Services UK Ltd,51573124,C1030,"New Construction, Conversion & Renovation","2,184.56",08/11/2019,Capital,
238698,Falu Studios Ltd,51568360,R4310,"Printing, Photocopying and Reprographics",800.00,15/11/2019,Resources,
206633,FCC Recycling (UK) Ltd,51560587,R5702,Payments to External Contractors,"76,342.61",12/11/2019,Communities,
206633,FCC Recycling (UK) Ltd,51568159,R5841,Landfill Tax Payments,"139,778.37",15/11/2019,Communities,
206633,FCC Recycling (UK) Ltd,51568159,R5702,Payments to External Contractors,"31,673.93",15/11/2019,Communities,
206633,FCC Recycling (UK) Ltd,51570379,R5702,Payments to External Contractors,"64,512.19",22/11/2019,Communities,
206633,FCC Recycling (UK) Ltd,51573005,R5702,Payments to External Contractors,"61,604.17",27/11/2019,Communities,
206633,FCC Recycling (UK) Ltd,51574821,R5841,Landfill Tax Payments,"274,299.59",29/11/2019,Communities,
206633,FCC Recycling (UK) Ltd,51574821,R5702,Payments to External Contractors,"62,156.43",29/11/2019,Communities,
202171,Fillongley Pre-School,51573560,R6106,Early Years Funding (PVIs and LA),525.00,07/11/2019,Communities,
202171,Fillongley Pre-School,51576511,R6106,Early Years Funding (PVIs and LA),"2,196.30",15/11/2019,Communities,
202187,Fire Service College Ltd,51563804,R1601,Training,"2,650.00",01/11/2019,Communities,
205714,FireAngel Safety Technology Ltd,51568731,R4008,Equipment,"10,500.00",15/11/2019,Communities,
205714,FireAngel Safety Technology Ltd,51573028,R4008,Equipment,600.00,29/11/2019,Communities,
205714,FireAngel Safety Technology Ltd,51573034,R4008,Equipment,"3,000.00",29/11/2019,Communities,
202195,First Steps Kindergarten,51574749,R6106,Early Years Funding (PVIs and LA),"1,550.00",08/11/2019,Communities,
202195,First Steps Kindergarten,51576482,R6106,Early Years Funding (PVIs and LA),"6,087.31",15/11/2019,Communities,
202203,Fitzgerald Contractors Ltd,51576291,C1030,"New Construction, Conversion & Renovation","38,006.95",19/11/2019,Capital,
202203,Fitzgerald Contractors Ltd,51574901,C1030,"New Construction, Conversion & Renovation","32,035.00",22/11/2019,Capital,
202203,Fitzgerald Contractors Ltd,51579484,C1030,"New Construction, Conversion & Renovation","201,707.27",29/11/2019,Capital,
202207,Fledglings Day Nursery,51576484,R6106,Early Years Funding (PVIs and LA),"18,424.84",15/11/2019,Communities,
239673,Flourishplus Ltd,51576146,R6104,Social Care - Section 17 Payments,"1,400.00",12/11/2019,People,
239206,Flowbird Smart City UK Ltd,51570430,R4506,IT Support & Maintenance,"22,834.75",22/11/2019,Communities,
226551,Food and Farming Compliance Ltd,51568359,R5702,Payments to External Contractors,"1,492.74",13/11/2019,Communities,
202223,Footsteps Day Nursery,51576440,R6106,Early Years Funding (PVIs and LA),"16,117.01",15/11/2019,Communities,
202223,Footsteps Day Nursery,51576905,R6106,Early Years Funding (PVIs and LA),"5,123.47",19/11/2019,Communities,
208722,Forensics Ltd t/a Alere Forensics,51567185,R4615,Coroner/Mortuary/Pathology Fees,940.00,08/11/2019,Other Services,
208722,Forensics Ltd t/a Alere Forensics,51567313,R4615,Coroner/Mortuary/Pathology Fees,"1,370.00",13/11/2019,Other Services,
208722,Forensics Ltd t/a Alere Forensics,51567179,R4615,Coroner/Mortuary/Pathology Fees,"1,830.00",13/11/2019,Other Services,
208722,Forensics Ltd t/a Alere Forensics,51571728,R4615,Coroner/Mortuary/Pathology Fees,680.00,22/11/2019,Other Services,
208722,Forensics Ltd t/a Alere Forensics,51570909,R4615,Coroner/Mortuary/Pathology Fees,"1,275.00",22/11/2019,Other Services,
208722,Forensics Ltd t/a Alere Forensics,51572702,R4615,Coroner/Mortuary/Pathology Fees,"2,035.00",29/11/2019,Other Services,
210467,Forty5ive Ltd,51579357,R4441,Professional Fees,"1,200.00",21/11/2019,Schools,
227805,Fowlers Forest Dairies Ltd,51575794,C1060,Grants & Contributions To Outside Organisations,"6,787.46",11/11/2019,Capital,
239640,Fox & Associates Consulting Ltd t/a Strengthening Practice,51567781,R1601,Training,"2,445.00",14/11/2019,People,
239640,Fox & Associates Consulting Ltd t/a Strengthening Practice,51567750,R1601,Training,"2,435.00",14/11/2019,People,
239640,Fox & Associates Consulting Ltd t/a Strengthening Practice,51567753,R1601,Training,"2,435.00",14/11/2019,People,
239640,Fox & Associates Consulting Ltd t/a Strengthening Practice,51567752,R1601,Training,"2,435.00",22/11/2019,People,
239640,Fox & Associates Consulting Ltd t/a Strengthening Practice,51567751,R1601,Training,"2,435.00",22/11/2019,People,
218530,Foxford School & Community Arts College,51573997,R6109,Funding payment to Academies and Non WCC Schools,700.00,06/11/2019,Communities,
202268,Freshfields Nursery School Ltd,51576471,R6106,Early Years Funding (PVIs and LA),"21,946.18",15/11/2019,Communities,
202268,Freshfields Nursery School Ltd,51576881,R6106,Early Years Funding (PVIs and LA),"4,274.32",19/11/2019,Communities,
230177,Freshstart in Education Ltd,51575891,R5702,Payments to External Contractors,"4,104.00",29/11/2019,Communities,
230177,Freshstart in Education Ltd,51575885,R6107,SEN Statements Funding,"4,104.00",29/11/2019,Communities,
230177,Freshstart in Education Ltd,51578126,R5702,Payments to External Contractors,"2,706.00",29/11/2019,Communities,
,G McVeigh & Co Limited,,C1030,"New Construction, Conversion & Renovation","88,720.31",14/11/2019,Communities,
223984,G4S Secure Solutions (UK) Ltd t/a G4S Fire Security Systems (UK) Ltd,51579897,C1030,"New Construction, Conversion & Renovation","1,518.69",29/11/2019,Capital,
221659,Gage-Tupper & Associates Ltd,51572692,R4441,Professional Fees,"3,852.60",28/11/2019,Resources,
202326,Galley Common Childcare Limited,51574328,R6106,Early Years Funding (PVIs and LA),860.00,07/11/2019,Communities,
202326,Galley Common Childcare Limited,51573556,R6106,Early Years Funding (PVIs and LA),700.00,07/11/2019,Communities,
202326,Galley Common Childcare Limited,51576419,R6106,Early Years Funding (PVIs and LA),"8,924.14",15/11/2019,Communities,
202326,Galley Common Childcare Limited,51576902,R6106,Early Years Funding (PVIs and LA),"2,943.88",19/11/2019,Communities,
231445,Galliford Try Infrastructure Ltd - Highways Capital Projects,51579406,C1030,"New Construction, Conversion & Renovation","533,544.17",21/11/2019,Capital,
206449,Gamma Business Communications Ltd,51570322,R4506,IT Support & Maintenance,"205,523.00",01/11/2019,Resources,
206449,Gamma Business Communications Ltd,51570325,C1010,Acquisition Of New Assets,"96,919.85",01/11/2019,Capital,
206449,Gamma Business Communications Ltd,51566059,R4513,Telephones & Broadband,"25,902.27",14/11/2019,Resources,
206449,Gamma Business Communications Ltd,51581507,C1010,Acquisition Of New Assets,"145,380.00",29/11/2019,Capital,
238000,GC Landscape Management Ltd,51565162,R2751,Grounds Maintenance,980.00,06/11/2019,Communities,
224148,Generations Care Ltd,51570343,R5807,Social Care Block Contracts,"1,346.80",19/11/2019,People,
217115,Genesis Europrint Ltd,51572665,R4441,Professional Fees,997.00,28/11/2019,Communities,
202357,Geocentrix Ltd,51568736,R4512,Software,665.00,15/11/2019,Communities,
202385,Gingham Pre School,51576539,R6106,Early Years Funding (PVIs and LA),"45,297.85",15/11/2019,Communities,
202385,Gingham Pre School,51576464,R6106,Early Years Funding (PVIs and LA),"3,219.54",15/11/2019,Communities,
202385,Gingham Pre School,51576530,R6106,Early Years Funding (PVIs and LA),"3,116.57",15/11/2019,Communities,
202385,Gingham Pre School,51576855,R6106,Early Years Funding (PVIs and LA),"4,443.60",19/11/2019,Communities,
202385,Gingham Pre School,51576910,R6106,Early Years Funding (PVIs and LA),"1,110.90",19/11/2019,Communities,
202412,Goldcrest Cleaning Ltd,51573542,R2704,"Cleaning, Domestic & Caretaking Services / Supplies","2,282.25",14/11/2019,Schools,
210453,Gowling WLG (UK) LLP,51573020,R4441,Professional Fees,"3,601.30",29/11/2019,Resources,
237075,Graham Asset Management Ltd,51569286,C1030,"New Construction, Conversion & Renovation","30,457.67",13/11/2019,Capital,
205850,Grandstand-Stoneleigh Events Ltd,51574025,R2201,Rents & Lettings,"1,000.00",06/11/2019,Resources,
224479,Green Park Interims & Executive Ltd,51562886,R1101,Agency Staff Pay,"15,120.00",01/11/2019,Resources,
239438,Greene King PLC (The Chase Hotel),51572225,R1601,Training,"1,833.33",06/11/2019,Communities,
239438,Greene King PLC (The Chase Hotel),51572226,R1601,Training,"1,833.33",07/11/2019,Communities,
239438,Greene King PLC (The Chase Hotel),51569963,R1601,Training,"1,833.33",21/11/2019,Communities,
202443,Greenfields Nursery School,51576426,R6106,Early Years Funding (PVIs and LA),"21,184.52",15/11/2019,Communities,
202443,Greenfields Nursery School,51576912,R6106,Early Years Funding (PVIs and LA),"1,273.83",19/11/2019,Communities,
211472,Greenwing Industries LLP formerly Meon Marketing LLP,51549228,R4015,Equipment Repair & Maintenance,-542.34,21/11/2019,Communities,
211472,Greenwing Industries LLP formerly Meon Marketing LLP,51570233,R4015,Equipment Repair & Maintenance,517.80,21/11/2019,Communities,
202457,Groupcall Ltd,51578559,R4915,Schools Specific - Other Expenditure,723.25,19/11/2019,Schools,
